Time,pH,Hydrogen,Total Gas,Temperature,Pressure,Radioactivity,Power,Reactor Safety,Injection of Air,Injection of Air Degree,Resin Overheat,Resin Overheat Degree,Fuel Element Failure,Fuel Element Failure Degree,Chemical Addition,Vent Gas
918,10.601999999999917,48.22544231352796,58.22544231352796,488.67376207875077,2023.1433855343803,190.0,100.0,0,,,,,,,False,False
919,10.599999999999916,48.163689865049214,58.163689865049214,488.2586120487641,2020.326296045185,190.0,100.0,0,,,,,,,False,False
920,10.597999999999915,48.10679739513209,58.10679739513209,487.8756443470179,2017.7275866404786,190.0,100.0,0,,,,,,,False,False
921,10.595999999999915,48.054903139992255,58.054903139992255,487.5259086613629,2015.3543802021054,190.0,100.0,0,,,,,,,False,False
922,10.593999999999914,48.00813264222767,58.00813264222767,487.21036359300365,2013.2131815239532,190.0,100.0,0,,,,,,,False,False
923,10.591999999999913,47.966598579948496,57.966598579948496,486.9298740290392,2011.3098594827661,190.0,100.0,0,,,,,,,False,False
924,10.589999999999913,47.93040061836298,57.93040061836298,486.68520877186785,2009.6496309519605,190.0,100.0,0,,,,,,,False,False
925,10.587999999999912,47.89962528265023,57.89962528265023,486.4770384319531,2008.2370465025385,190.0,100.0,0,,,,,,,False,False
926,10.585999999999911,47.87434585104194,57.87434585104194,486.30593358972675,2007.0759779302884,190.0,100.0,0,,,,,,,False,False
927,10.58399999999991,47.85462226714165,57.85462226714165,486.1723632316681,2006.169607643462,190.0,100.0,0,,,,,,,False,False
928,10.58199999999991,47.84050107062848,57.84050107062848,486.0766934648442,2005.520419940014,190.0,100.0,0,,,,,,,False,False
929,10.57999999999991,47.83201534562234,57.83201534562234,486.01918651343595,2005.1301941983156,190.0,100.0,0,,,,,,,False,False
930,10.577999999999909,47.82918468612609,57.82918468612609,486.0,2005.0,190.0,100.0,0,,,,,,,False,False
931,10.575999999999908,47.832015178106225,57.832015178106225,486.01918651343595,2005.1301941983154,190.0,100.0,0,,,,,,,False,False
932,10.573999999999907,47.840499397924326,57.840499397924326,486.0766934648442,2005.520419940014,190.0,100.0,0,,,,,,,False,False
933,10.571999999999907,47.85461642698611,57.85461642698611,486.17236323166804,2006.1696076434619,190.0,100.0,0,,,,,,,False,False
934,10.569999999999906,47.87433188263016,57.87433188263016,486.3059335897267,2007.0759779302884,190.0,100.0,0,,,,,,,False,False
935,10.567999999999905,47.89959796543307,57.89959796543307,486.477038431953,2008.2370465025385,190.0,100.0,0,,,,,,,False,False
936,10.565999999999905,47.93035352326012,57.93035352326012,486.68520877186785,2009.6496309519603,190.0,100.0,0,,,,,,,False,False
937,10.563999999999904,47.96652413253781,57.96652413253781,486.9298740290392,2011.309859482766,190.0,100.0,0,,,,,,,False,False
938,10.561999999999903,48.00802219736536,58.00802219736536,487.2103635930036,2013.213181523953,190.0,100.0,0,,,,,,,False,False
939,10.559999999999903,48.05474706721522,58.05474706721522,487.52590866136285,2015.354380202105,190.0,100.0,0,,,,,,,False,False
940,10.557999999999902,48.10658517409445,58.10658517409445,487.87564434701784,2017.7275866404782,190.0,100.0,0,,,,,,,False,False
941,10.555999999999901,48.163410190149094,58.163410190149094,488.258612048764,2020.3262960451843,190.0,100.0,0,,,,,,,False,False
942,10.5539999999999,48.22508320679022,58.22508320679022,488.67376207875066,2023.1433855343796,190.0,100.0,0,,,,,,,False,False
943,10.5519999999999,48.29145293650104,58.29145293650104,489.11995653960236,2026.1711336615874,190.0,100.0,0,,,,,,,False,False
944,10.5499999999999,48.362355938548674,58.362355938548674,489.59597244331644,2029.4012415796471,190.0,100.0,0,,,,,,,False,False
945,10.547999999999899,48.437616869869444,58.437616869869444,490.10050506338825,2032.8248557872776,190.0,100.0,0,,,,,,,False,False
946,10.545999999999898,48.517048762422284,58.517048762422284,490.6321715109759,2036.4325923959082,190.0,100.0,0,,,,,,,False,False
947,10.543999999999897,48.60045332830959,58.60045332830959,491.18951452530223,2040.214562850265,190.0,100.0,0,,,,,,,False,False
948,10.541999999999897,48.687621293947274,58.687621293947274,491.7710064679053,2044.1604010322146,190.0,100.0,0,,,,,,,False,False
949,10.539999999999896,48.778332764525324,58.778332764525324,492.37505350978955,2048.259291673572,190.0,100.0,0,,,,,,,False,False
950,10.537999999999895,48.87235761993613,58.87235761993613,492.99999999999994,2052.4999999999995,190.0,100.0,0,,,,,,,False,False
951,10.535999999999895,48.96945594325937,58.96945594325937,493.6441330036463,2056.8709025247426,190.0,100.0,0,,,,,,,False,False
952,10.533999999999894,49.06937848277948,59.06937848277948,494.30568699693873,2061.360018907799,190.0,100.0,0,,,,,,,False,False
953,10.531999999999893,49.17186714837435,59.17186714837435,494.98284870636576,2065.955044793196,190.0,100.0,0,,,,,,,False,False
954,10.529999999999893,49.27665554295245,59.27665554295245,495.6737620787507,2070.64338553438,190.0,100.0,0,,,,,,,False,False
955,10.527999999999892,49.38346952942958,59.38346952942958,496.37653336856465,2075.4121907152603,190.0,100.0,0,,,,,,,False,False
956,10.525999999999891,49.492027833529036,59.492027833529036,497.08923632855135,2080.2483893723124,190.0,100.0,0,,,,,,,False,False
957,10.52399999999989,49.60204268245748,59.60204268245748,497.8099174894367,2085.138725821178,190.0,100.0,0,,,,,,,False,False
958,10.52199999999989,49.7132204792588,59.7132204792588,498.5366015142528,2090.069795989573,190.0,100.0,0,,,,,,,False,False
959,10.51999999999989,49.825262512378366,59.825262512378366,499.2672966125987,2095.02808415692,190.0,100.0,0,,,,,,,False,False
960,10.517999999999889,49.93786569968332,59.93786569968332,500.0,2100.0,190.0,100.0,0,,,,,,,False,False
961,10.515999999999888,50.05072336588415,60.05072336588415,500.7327033874012,2104.9719158430794,190.0,100.0,0,,,,,,,False,False
962,10.513999999999887,50.16352605198973,60.16352605198973,501.4633984857471,2109.930204010427,190.0,100.0,0,,,,,,,False,False
963,10.511999999999887,50.2759623551063,60.2759623551063,502.19008251056323,2114.861274178822,190.0,100.0,0,,,,,,,False,False
964,10.509999999999886,50.38771979656401,60.38771979656401,502.9107636714486,2119.751610627687,190.0,100.0,0,,,,,,,False,False
965,10.507999999999885,50.49848571602402,60.49848571602402,503.6234666314352,2124.587809284739,190.0,100.0,0,,,,,,,False,False
966,10.505999999999885,50.60794818889184,60.60794818889184,504.3262379212492,2129.3566144656193,190.0,100.0,0,,,,,,,False,False
967,10.503999999999884,50.71579696403806,60.71579696403806,505.01715129363413,2134.044955206803,190.0,100.0,0,,,,,,,False,False
968,10.501999999999883,50.82172441851456,60.82172441851456,505.6943130030611,2138.6399810922003,190.0,100.0,0,,,,,,,False,False
969,10.499999999999883,50.92542652565198,60.92542652565198,506.3558669963536,2143.1290974752565,190.0,100.0,0,,,,,,,False,False
970,10.497999999999882,51.026603832640426,61.026603832640426,506.99999999999994,2147.4999999999995,190.0,100.0,0,,,,,,,False,False
971,10.495999999999881,51.12496244343242,61.12496244343242,507.62494649021033,2151.740708326427,190.0,100.0,0,,,,,,,False,False
972,10.49399999999988,51.2202150025684,61.2202150025684,508.22899353209453,2155.8395989677847,190.0,100.0,0,,,,,,,False,False
973,10.49199999999988,51.31208167531604,61.31208167531604,508.81048547469766,2159.785437149734,190.0,100.0,0,,,,,,,False,False
974,10.48999999999988,51.40029111933767,61.40029111933767,509.81048547469766,2163.5674076040914,190.0,100.0,0,,,True,True,,,False,False
975,10.487999999999879,51.484581442958344,61.484581442958344,510.81048547469766,2167.1751442127215,190.0,100.0,0,,,True,True,,,False,False
976,10.485999999999878,51.56470114500472,61.56470114500472,511.81048547469766,2170.598758420352,190.0,100.0,0,,,True,True,,,False,False
977,10.483999999999877,51.640410031123295,61.640410031123295,512.8104854746977,2173.828866338412,190.0,100.0,0,,,True,True,,,False,False
978,10.481999999999877,51.71148010146874,61.71148010146874,513.8104854746977,2176.8566144656197,190.0,100.0,0,,,True,True,,,False,False
979,10.479999999999876,51.777696404679915,61.777696404679915,514.8104854746977,2179.673703954815,190.0,100.0,0,,,True,True,,,False,False
980,10.477999999999875,51.838857853134854,61.838857853134854,515.8104854746977,2182.2724133595216,190.0,100.0,1,,,True,True,True,,False,False
981,10.498955999999875,51.89477799459621,61.89477799459621,515.0,2184.645619797895,190.0,100.0,0,,,True,True,True,,False,False
982,10.520007261657074,51.94528573552576,61.94528573552576,517.3410838641936,2186.786818476047,190.0,100.0,1,,,True,True,True,,False,False
983,10.541150124119412,51.99022601156039,61.99022601156039,519.5922011883811,2188.690140517234,190.0,100.0,1,,,True,True,True,,False,False
984,10.562377406367252,52.029460400900135,62.029460400900135,521.6668427962352,2190.3503690480397,190.0,100.0,1,,,True,True,True,,False,False
985,10.583678683175949,52.06286767666109,62.06286767666109,523.4852813742385,2191.7629534974612,190.0,100.0,1,,,True,True,True,,False,False
986,10.605040685751375,52.09034429458864,62.09034429458864,524.9776353476306,2192.9240220697116,190.0,100.0,1,,,True,True,True,,False,False
987,10.626447811642247,52.11180481290645,62.11180481290645,526.0865543901355,2193.830392356538,190.0,100.0,1,,,True,True,True,,False,False
988,10.647882724333574,52.12718224149236,62.12718224149236,526.7694233648388,2194.479580059986,190.0,100.0,1,,,True,True,True,,False,False
989,10.669327019479205,52.13642831801638,62.13642831801638,527.0,2194.8698058016844,190.0,100.0,1,,,True,True,True,,False,False
990,10.690761932170531,52.139513709147245,62.139513709147245,526.7694233648388,2195.0,190.0,100.0,1,,,True,True,True,,False,False
991,10.712169058061404,52.13642813542546,62.13642813542546,526.0865543901355,2194.8698058016844,190.0,100.0,1,,,True,True,True,,False,False
992,10.73353106063683,52.12718041890789,62.12718041890789,524.9776353476306,2194.479580059986,190.0,100.0,1,,,True,True,True,,False,False
993,10.754832337445526,52.11179845320636,62.11179845320636,523.4852813742385,2193.830392356538,190.0,100.0,1,,,True,True,True,,False,False
994,10.776059619693367,52.09032909606496,62.09032909606496,521.6668427962352,2192.9240220697116,190.0,100.0,1,,,True,True,True,,False,False
995,10.797202482155704,52.06283798514151,62.06283798514151,519.5922011883811,2191.7629534974617,190.0,100.0,1,,,True,True,True,,False,False
996,10.795202482155704,52.02940927817306,62.02940927817306,513.3147912281322,2190.3503690480397,190.0,100.0,0,,,,,True,,False,False
997,10.793202482155703,51.99014531920735,61.99014531920735,513.0701259709608,2188.6901405172343,196.0,100.0,1,,,,,True,False,False,False
998,10.791202482155702,51.94516623306618,61.94516623306618,512.7896364069965,2186.7868184760473,202.0,100.0,1,,,,,True,False,False,False
999,10.789202482155702,51.89460945066862,61.89460945066862,512.4740913386372,2184.645619797895,208.0,100.0,1,,,,,True,False,False,False
1000,10.7872024821557,51.838629168275354,61.838629168275354,512.1243556529822,2182.272413359522,214.0,100.0,1,,,,,True,False,False,False
1001,10.7852024821557,51.77739574411777,61.77739574411777,511.741387951236,2179.6737039548157,220.0,100.0,1,,,,,True,False,False,False
1002,10.7832024821557,51.7110950362411,61.7110950362411,511.3262379212493,2176.85661446562,226.0,100.0,1,,,,,True,False,False,False
1003,10.781202482155699,51.63992768571753,61.63992768571753,510.88004346039764,2173.8288663384124,232.0,100.0,1,,,,,True,False,False,False
1004,10.779202482155698,51.5641083496695,61.5641083496695,510.40402755668356,2170.5987584203526,238.0,100.0,1,,,,,True,False,False,False
1005,10.777202482155698,51.48386488878327,61.48386488878327,509.8994949366117,2167.1751442127224,244.0,100.0,1,,,,,True,False,False,False
1006,10.775202482155697,51.39943751418643,61.39943751418643,509.367828489024,2163.567407604092,250.0,100.0,1,,,,,True,False,False,False
1007,10.773202482155696,51.311077898709506,61.311077898709506,508.81048547469777,2159.7854371497347,256.0,100.0,1,,,,,True,False,False,False
1008,10.771202482155696,51.21904825765054,61.21904825765054,508.22899353209465,2155.839598967785,262.0,100.0,1,,,,,True,False,False,False
1009,10.769202482155695,51.123620404213035,61.123620404213035,507.6249464902104,2151.740708326428,268.0,100.0,1,,,,,True,False,False,False
1010,10.767202482155694,51.02507478479245,61.02507478479245,507.0,2147.5,274.0,100.0,1,,,,,True,False,False,False
1011,10.765202482155694,50.92369949924606,60.92369949924606,506.35586699635365,2143.129097475257,280.0,100.0,1,,,,,True,False,False,False
1012,10.763202482155693,50.81978931119703,60.81978931119703,505.6943130030612,2138.639981092201,286.0,100.0,1,,,,,True,False,False,False
1013,10.761202482155692,50.713644653299134,60.713644653299134,505.0171512936343,2134.0449552068044,286.0,100.0,1,,,,,True,False,False,False
1014,10.759202482155692,50.60557063222551,60.60557063222551,504.32623792124934,2129.3566144656206,286.0,100.0,1,,,,,True,False,False,False
1015,10.75720248215569,50.495876037947156,60.495876037947156,503.6234666314354,2124.58780928474,286.0,100.0,1,,,,,True,False,False,False
1016,10.75520248215569,50.38487236163742,60.38487236163742,502.9107636714487,2119.7516106276876,286.0,100.0,1,,,,,True,False,False,False
1017,10.75320248215569,50.272872826282175,60.272872826282175,502.19008251056334,2114.8612741788224,286.0,100.0,1,,,,,True,False,False,False
1018,10.751202482155689,50.16019143379436,60.16019143379436,501.46339848574723,2109.9302040104276,286.0,100.0,1,,,,,True,False,False,False
1019,10.749202482155688,50.0471420321316,60.0471420321316,500.7327033874013,2104.9719158430803,286.0,100.0,1,,,,,True,False,False,False
1020,10.747202482155688,49.9340374055996,59.9340374055996,500.00000000000006,2100.0000000000005,286.0,100.0,1,,,,,True,False,False,False
1021,10.745202482155687,49.82118839119695,59.82118839119695,499.26729661259884,2095.028084156921,286.0,100.0,1,,,,,True,False,False,False
1022,10.743202482155686,49.70890302352273,59.70890302352273,498.53660151425294,2090.0697959895733,286.0,100.0,1,,,,,True,False,False,False
1023,10.741202482155686,49.59748571043049,59.59748571043049,497.8099174894368,2085.1387258211785,286.0,100.0,1,,,,,True,False,False,False
1024,10.739202482155685,49.48723644127514,59.48723644127514,497.0892363285514,2080.2483893723133,286.0,100.0,1,,,,,True,False,False,False
1025,10.737202482155684,49.37845002926671,59.37845002926671,496.37653336856476,2075.4121907152607,286.0,100.0,1,,,,,True,False,False,False
1026,10.735202482155684,49.2714153891197,59.2714153891197,495.67376207875077,2070.6433855343803,286.0,100.0,1,,,,,True,False,False,False
1027,10.733202482155683,49.166414850872165,59.166414850872165,494.98284870636587,2065.955044793197,286.0,100.0,1,,,,,True,False,False,False
1028,10.731202482155682,49.06372351044855,59.06372351044855,494.30568699693885,2061.3600189077993,286.0,100.0,1,,,,,True,False,False,False
1029,10.729202482155682,48.963608617255595,58.963608617255595,493.6441330036464,2056.870902524743,286.0,100.0,1,,,,,True,False,False,False
1030,10.72720248215568,48.866328998834824,58.866328998834824,493.00000000000006,2052.5,286.0,100.0,1,,,,,True,False,False,False
1031,10.72520248215568,48.77213452234969,58.77213452234969,492.37505350978967,2048.2592916735725,286.0,100.0,1,,,,,True,False,False,False
1032,10.72320248215568,48.68126559246211,58.68126559246211,491.7710064679054,2044.1604010322153,286.0,100.0,1,,,,,True,False,False,False
1033,10.721202482155679,48.59395268495285,58.59395268495285,491.1895145253023,2040.2145628502656,286.0,100.0,1,,,,,True,False,False,False
1034,10.719202482155678,48.510415915264254,58.510415915264254,490.632171510976,2036.4325923959086,286.0,100.0,1,,,,,True,False,False,False
1035,10.717202482155678,48.43086464099271,58.43086464099271,490.10050506338837,2032.824855787278,286.0,100.0,1,,,,,True,False,False,False
1036,10.715202482155677,48.35549709723239,58.35549709723239,489.59597244331655,2029.401241579648,286.0,100.0,1,,,,,True,False,False,False
1037,10.713202482155676,48.2845000635708,58.2845000635708,489.11995653960247,2026.1711336615883,286.0,100.0,1,,,,,True,False,False,False
1038,10.711202482155675,48.21804856146142,58.21804856146142,488.67376207875077,2023.1433855343805,286.0,100.0,1,,,,,True,False,False,False
1039,10.709202482155675,48.15630558064687,58.15630558064687,488.2586120487641,2020.326296045185,286.0,100.0,1,,,,,True,False,False,False
1040,10.707202482155674,48.09942183327944,58.09942183327944,487.8756443470179,2017.7275866404786,286.0,100.0,1,,,,,True,False,False,False
1041,10.705202482155673,48.04753553438091,58.04753553438091,487.5259086613629,2015.3543802021054,286.0,100.0,1,,,,,True,False,False,False
1042,10.703202482155673,48.00077220730151,58.00077220730151,487.21036359300365,2013.2131815239532,286.0,100.0,1,,,,,True,False,False,False
1043,10.701202482155672,47.95924451287598,57.95924451287598,486.9298740290392,2011.3098594827661,286.0,100.0,1,,,,,True,False,False,False
1044,10.699202482155671,47.923052101032276,57.923052101032276,486.68520877186785,2009.6496309519605,286.0,100.0,1,,,,,True,False,False,False
1045,10.69720248215567,47.89228148368375,57.89228148368375,486.4770384319531,2008.2370465025388,286.0,100.0,1,,,,,True,False,False,False
1046,10.69520248215567,47.86700592782736,57.86700592782736,486.30593358972675,2007.0759779302884,286.0,100.0,1,,,,,True,False,False,False
1047,10.69320248215567,47.8472853678763,57.8472853678763,486.1723632316681,2006.169607643462,286.0,100.0,1,,,,,True,False,False,False
1048,10.691202482155669,47.8331663363744,57.8331663363744,486.0766934648442,2005.520419940014,286.0,100.0,1,,,,,True,False,False,False
1049,10.689202482155668,47.824681912369215,57.824681912369215,486.01918651343595,2005.1301941983156,286.0,100.0,1,,,,,True,False,False,False
1050,10.687202482155667,47.82185168685954,57.82185168685954,486.0,2005.0,286.0,100.0,1,,,,,True,False,False,False
1051,10.685202482155667,47.82468174487878,57.82468174487878,486.01918651343595,2005.1301941983154,286.0,100.0,1,,,,,True,False,False,False
1052,10.683202482155666,47.83316466392669,57.83316466392669,486.07669346484414,2005.520419940014,286.0,100.0,1,,,,,True,False,False,False
1053,10.681202482155665,47.84727952861615,57.84727952861615,486.17236323166804,2006.1696076434619,286.0,100.0,1,,,,,True,False,False,False
1054,10.679202482155665,47.86699196155716,57.86699196155716,486.3059335897267,2007.0759779302884,286.0,100.0,1,,,,,True,False,False,False
1055,10.677202482155664,47.89225417065476,57.89225417065476,486.477038431953,2008.2370465025385,286.0,100.0,1,,,,,True,False,False,False
1056,10.675202482155663,47.92300501314986,57.92300501314986,486.68520877186785,2009.6496309519603,286.0,100.0,1,,,,,True,False,False,False
1057,10.673202482155663,47.959170076879296,57.959170076879296,486.9298740290392,2011.3098594827657,286.0,100.0,1,,,,,True,False,False,False
1058,10.671202482155662,48.000661779372194,58.000661779372194,487.2103635930036,2013.213181523953,286.0,100.0,1,,,,,True,False,False,False
1059,10.669202482155661,48.04737948553238,58.04737948553238,487.52590866136285,2015.354380202105,286.0,100.0,1,,,,,True,False,False,False
1060,10.66720248215566,48.09920964477875,58.09920964477875,487.8756443470178,2017.727586640478,286.0,100.0,1,,,,,True,False,False,False
1061,10.66520248215566,48.15602594862549,58.15602594862549,488.258612048764,2020.3262960451843,286.0,100.0,1,,,,,True,False,False,False
1062,10.66320248215566,48.21768950978062,58.21768950978062,488.67376207875066,2023.1433855343796,286.0,100.0,1,,,,,True,False,False,False
1063,10.661202482155659,48.284049063922225,58.284049063922225,489.11995653960236,2026.1711336615874,286.0,100.0,1,,,,,True,False,False,False
1064,10.659202482155658,48.354941195375574,58.354941195375574,489.59597244331644,2029.4012415796471,286.0,100.0,1,,,,,True,False,False,False
1065,10.657202482155657,48.43019058795995,58.43019058795995,490.10050506338825,2032.8248557872776,286.0,100.0,1,,,,,True,False,False,False
1066,10.655202482155657,48.509610302299556,58.509610302299556,490.6321715109759,2036.432592395908,286.0,100.0,1,,,,,True,False,False,False
1067,10.653202482155656,48.593002080897584,58.593002080897584,491.18951452530223,2040.2145628502649,286.0,100.0,1,,,,,True,False,False,False
1068,10.651202482155655,48.680156682255024,58.680156682255024,491.7710064679053,2044.1604010322146,286.0,100.0,1,,,,,True,False,False,False
1069,10.649202482155655,48.770854245275345,58.770854245275345,492.37505350978955,2048.259291673572,286.0,100.0,1,,,,,True,False,False,False
1070,10.647202482155654,48.864864685132126,58.864864685132126,492.99999999999994,2052.4999999999995,286.0,100.0,1,,,,,True,False,False,False
1071,10.645202482155653,48.96194812168825,58.96194812168825,493.6441330036463,2056.8709025247426,286.0,100.0,1,,,,,True,False,False,False
1072,10.643202482155653,49.06185534144253,59.06185534144253,494.30568699693873,2061.360018907799,286.0,100.0,1,,,,,True,False,False,False
1073,10.641202482155652,49.164328293842324,59.164328293842324,494.98284870636576,2065.955044793196,286.0,100.0,1,,,,,True,False,False,False
1074,10.639202482155651,49.26910062263912,59.26910062263912,495.67376207875066,2070.64338553438,286.0,100.0,1,,,,,True,False,False,False
1075,10.63720248215565,49.37589823277847,59.37589823277847,496.37653336856465,2075.4121907152603,286.0,100.0,1,,,,,True,False,False,False
1076,10.63520248215565,49.484439893107606,59.484439893107606,497.08923632855135,2080.2483893723124,286.0,100.0,1,,,,,True,False,False,False
1077,10.63320248215565,49.594437874953485,59.594437874953485,497.8099174894367,2085.1387258211776,286.0,100.0,1,,,,,True,False,False,False
1078,10.631202482155649,49.705598626373266,59.705598626373266,498.5366015142528,2090.069795989573,286.0,100.0,1,,,,,True,False,False,False
1079,10.629202482155648,49.81762348160966,59.81762348160966,499.2672966125987,2095.02808415692,286.0,100.0,1,,,,,True,False,False,False
1080,10.627202482155647,49.93020940499729,59.93020940499729,499.99999999999994,2100.0,286.0,100.0,1,,,,,True,False,False,False
1081,10.625202482155647,50.04304976826501,60.04304976826501,500.73270338740116,2104.9719158430794,286.0,100.0,1,,,,,True,False,False,False
1082,10.623202482155646,50.15583515986682,60.15583515986682,501.4633984857471,2109.930204010427,286.0,100.0,1,,,,,True,False,False,False
1083,10.621202482155645,50.26825422465216,60.26825422465216,502.19008251056323,2114.861274178822,286.0,100.0,1,,,,,True,False,False,False
1084,10.619202482155645,50.379994531859246,60.379994531859246,502.91076367144854,2119.751610627686,286.0,100.0,1,,,,,True,False,False,False
1085,10.617202482155644,50.49074346908529,60.49074346908529,503.6234666314352,2124.587809284739,286.0,100.0,1,,,,,True,False,False,False
1086,10.615202482155643,50.60018915955887,60.60018915955887,504.3262379212492,2129.3566144656193,286.0,100.0,1,,,,,True,False,False,False
1087,10.613202482155643,50.70802139971722,60.70802139971722,505.01715129363413,2134.044955206803,286.0,100.0,1,,,,,True,False,False,False
1088,10.611202482155642,50.81393261377585,60.81393261377585,505.6943130030611,2138.6399810922003,286.0,100.0,1,,,,,True,False,False,False
1089,10.609202482155641,50.91761882167767,60.91761882167767,506.3558669963536,2143.1290974752565,286.0,100.0,1,,,,,True,False,False,False
1090,10.60720248215564,51.01878061652384,61.01878061652384,506.99999999999994,2147.4999999999995,286.0,100.0,1,,,,,True,False,False,False
1091,10.60520248215564,51.11712414732597,61.11712414732597,507.62494649021033,2151.740708326427,286.0,100.0,1,,,,,True,False,False,False
1092,10.60320248215564,51.212362102680785,61.212362102680785,508.22899353209453,2155.8395989677847,286.0,100.0,1,,,,,True,False,False,False
1093,10.601202482155639,51.30421469075923,61.30421469075923,508.81048547469766,2159.785437149734,286.0,100.0,1,,,,,True,False,False,False
1094,10.599202482155638,51.39241061082489,61.39241061082489,509.36782848902396,2163.5674076040914,286.0,100.0,1,,,,,True,False,False,False
1095,10.597202482155637,51.47668801135508,61.47668801135508,509.89949493661163,2167.1751442127215,286.0,100.0,1,,,,,True,False,False,False
1096,10.595202482155637,51.556795429735736,61.556795429735736,510.4040275566835,2170.598758420352,286.0,100.0,1,,,,,True,False,False,False
1097,10.593202482155636,51.63249270843909,61.63249270843909,510.88004346039753,2173.828866338412,286.0,100.0,1,,,,,True,False,False,False
1098,10.591202482155635,51.70355188257593,61.70355188257593,511.32623792124923,2176.8566144656197,286.0,100.0,0,,,,,,,False,False
1099,10.589202482155635,51.76975803374069,61.76975803374069,511.74138795123594,2179.673703954815,286.0,100.0,0,,,,,,,False,False
1100,10.587202482155634,51.83091010514145,61.83091010514145,512.1243556529821,2182.2724133595216,286.0,100.0,0,,,,,,,False,False
1101,10.585202482155633,51.88682167312702,61.88682167312702,512.4740913386371,2184.6456197978946,286.0,100.0,0,,,,,,,False,False
1102,10.583202482155633,51.93732167039066,61.93732167039066,512.7896364069964,2186.786818476047,286.0,100.0,0,,,,,,,False,False
1103,10.581202482155632,51.98225505634315,61.98225505634315,513.0701259709608,2188.690140517234,286.0,100.0,0,,,,,,,False,False
1104,10.579202482155631,52.02148343040686,62.02148343040686,513.3147912281321,2190.3503690480397,286.0,100.0,0,,,,,,,False,False
1105,10.57720248215563,52.054885584283966,62.054885584283966,513.522961568047,2191.7629534974612,286.0,100.0,0,,,,,,,False,False
1106,10.57520248215563,52.082357989594875,62.082357989594875,513.6940664102733,2192.9240220697116,286.0,100.0,0,,,,,,,False,False
1107,10.57320248215563,52.10381521766289,62.10381521766289,513.8276367683319,2193.830392356538,286.0,100.0,0,,,,,,,False,False
1108,10.571202482155629,52.11919028863654,62.11919028863654,513.9233065351558,2194.479580059986,286.0,100.0,0,,,,,,,False,False
1109,10.569202482155628,52.12843494758523,62.12843494758523,513.980813486564,2194.8698058016844,286.0,100.0,0,,,,,,,False,False
1110,10.567202482155627,52.131519865674974,62.131519865674974,514.0,2195.0,286.0,100.0,0,,,,,,,False,False
1111,10.565202482155627,52.1284347650223,62.1284347650223,513.980813486564,2194.8698058016844,286.0,100.0,0,,,,,,,False,False
1112,10.563202482155626,52.1191884663315,62.1191884663315,513.9233065351558,2194.479580059986,286.0,100.0,0,,,,,,,False,False
1113,10.561202482155625,52.10380885893785,62.10380885893785,513.8276367683319,2193.830392356538,286.0,100.0,0,,,,,,,False,False
1114,10.559202482155625,52.08234279340138,62.08234279340138,513.6940664102733,2192.9240220697116,286.0,100.0,0,,,,,,,False,False
1115,10.557202482155624,52.05485589731658,62.05485589731658,513.522961568047,2191.7629534974617,286.0,100.0,0,,,,,,,False,False
1116,10.555202482155623,52.021432315517735,62.021432315517735,513.3147912281322,2190.3503690480397,286.0,100.0,0,,,,,,,False,False
1117,10.553202482155623,51.98217437636156,61.98217437636156,513.0701259709608,2188.6901405172343,286.0,100.0,0,,,,,,,False,False
1118,10.551202482155622,51.93720218625276,61.93720218625276,512.7896364069965,2186.7868184760473,286.0,100.0,0,,,,,,,False,False
1119,10.549202482155621,51.88665315503997,61.88665315503997,512.4740913386372,2184.645619797895,286.0,100.0,0,,,,,,,False,False
1120,10.54720248215562,51.830681455343075,61.830681455343075,512.1243556529822,2182.272413359522,286.0,100.0,0,,,,,,,False,False
1121,10.54520248215562,51.76945741927474,61.76945741927474,511.741387951236,2179.6737039548157,286.0,100.0,0,,,,,,,False,False
1122,10.54320248215562,51.703166876385104,61.703166876385104,511.3262379212493,2176.85661446562,286.0,100.0,0,,,,,,,False,False
1123,10.541202482155619,51.63201043698479,61.63201043698479,510.88004346039764,2173.8288663384124,286.0,100.0,0,,,,,,,False,False
1124,10.539202482155618,51.55620272528577,61.55620272528577,510.40402755668356,2170.5987584203526,286.0,100.0,0,,,,,,,False,False
1125,10.537202482155617,51.47597156703952,61.47597156703952,509.8994949366117,2167.1751442127224,286.0,100.0,0,,,,,,,False,False
1126,10.535202482155617,51.39155713654532,61.39155713654532,509.367828489024,2163.567407604092,286.0,100.0,0,,,,,,,False,False
1127,10.533202482155616,51.30321106804813,61.30321106804813,508.81048547469777,2159.7854371497347,286.0,100.0,0,,,,,,,False,False
1128,10.531202482155615,51.21119553664408,61.21119553664408,508.22899353209465,2155.839598967785,286.0,100.0,0,,,,,,,False,False
1129,10.529202482155615,51.11578231386323,61.11578231386323,507.6249464902104,2151.740708326428,286.0,100.0,0,,,,,,,False,False
1130,10.527202482155614,51.01725180310401,61.01725180310401,507.0,2147.5,286.0,100.0,0,,,,,,,False,False
1131,10.525202482155613,50.91589206005327,60.91589206005327,506.35586699635365,2143.129097475257,286.0,100.0,0,,,,,,,False,False
1132,10.523202482155613,50.811997803142056,60.811997803142056,505.6943130030613,2138.6399810922017,286.0,100.0,0,,,,,,,False,False
1133,10.521202482155612,50.70586941896288,60.70586941896288,505.0171512936343,2134.0449552068044,286.0,100.0,0,,,,,,,False,False
